from,to,t,l,k,flow
m5_q_l2,ss,11,l1,k5,100.0
m10_in,m10_q_l2,4,l2,k2,32.53838
m10_q_l2,ss,4,l2,k2,32.53838
m10_in,m10_q_l1,6,l1,k1,31.185192
m10_q_l1,ss,6,l1,k1,31.185192
m10_in,m10_q_l1,5,l1,k2,29.872791
m10_q_l1,ss,5,l1,k2,29.872791
m10_in,m10_q_l1,11,l1,k3,29.666813
m10_q_l1,ss,11,l1,k3,29.666813
m10_in,m10_q_l1,1,l1,k4,29.571503
m10_q_l1,ss,1,l1,k4,29.571503
m9_in,m9_q_l2,8,l2,k1,28.791779
m9_q_l2,ss,8,l2,k1,28.791779
m2_in,m2_q_l2,7,l2,k1,28.140481
m2_q_l2,ss,7,l2,k1,28.140481
m7_in,m7_q_l2,11,l2,k2,27.287704
m7_q_l2,ss,11,l2,k2,27.287704
m2_in,m2_q_l2,11,l2,k1,26.986003
m2_q_l2,ss,11,l2,k1,26.986003
m6_in,m6_q_l2,6,l2,k4,26.754764
m6_q_l2,ss,6,l2,k4,26.754764
m5_in,m5_q_l2,2,l2,k4,26.628369
m5_q_l2,ss,2,l2,k4,26.628369
m9_in,m9_q_l2,9,l2,k4,25.925347
m9_q_l2,ss,9,l2,k4,25.925347
m10_in,m10_q_l1,9,l1,k1,25.654123
m10_q_l1,ss,9,l1,k1,25.654123
m7_in,m7_q_l2,5,l2,k2,25.574143
m7_q_l2,ss,5,l2,k2,25.574143
m8_in,m8_q_l2,10,l2,k5,25.159351
m8_q_l2,ss,10,l2,k5,25.159351
m9_in,m9_q_l2,7,l2,k2,25.022482
m9_q_l2,ss,7,l2,k2,25.022482
m1_in,m1_q_l2,7,l2,k3,24.823923
m1_q_l2,ss,7,l2,k3,24.823923
m10_in,m10_q_l1,7,l1,k1,24.823845
m10_q_l1,ss,7,l1,k1,24.823845
m5_in,m5_q_l2,5,l2,k4,24.760036
m5_q_l2,ss,5,l2,k4,24.760036
m3_in,m3_q_l2,4,l2,k5,24.732147
m3_q_l2,ss,4,l2,k5,24.732147
m8_in,m8_q_l2,1,l2,k5,24.701286
m8_q_l2,ss,1,l2,k5,24.701286
m7_in,m7_q_l2,3,l2,k4,24.677812
m7_q_l2,ss,3,l2,k4,24.677812
m3_in,m3_q_l2,9,l2,k5,24.553664
m3_q_l2,ss,9,l2,k5,24.553664
m6_in,m6_q_l2,3,l2,k5,24.526483
m6_q_l2,ss,3,l2,k5,24.526483
m4_in,m4_q_l2,3,l2,k1,24.522633
m4_q_l2,ss,3,l2,k1,24.522633
m2_in,m2_q_l2,7,l2,k4,24.423262
m2_q_l2,ss,7,l2,k4,24.423262
m2_in,m2_q_l2,1,l2,k4,24.394655
m2_q_l2,ss,1,l2,k4,24.394655
m10_in,m10_q_l1,1,l1,k1,24.392103
m10_q_l1,ss,1,l1,k1,24.392103
m1_in,m1_q_l2,1,l2,k3,24.228211
m1_q_l2,ss,1,l2,k3,24.228211
m8_in,m8_q_l2,9,l2,k2,23.912227
m8_q_l2,ss,9,l2,k2,23.912227
m1_in,m1_q_l2,10,l2,k3,23.879339
m1_q_l2,ss,10,l2,k3,23.879339
m5_in,m5_q_l2,6,l2,k3,23.845488
m5_q_l2,ss,6,l2,k3,23.845488
m7_in,m7_q_l2,2,l2,k1,23.82062
m7_q_l2,ss,2,l2,k1,23.82062
m10_in,m10_q_l2,5,l2,k3,23.668083
m10_q_l2,ss,5,l2,k3,23.668083
m1_in,m1_q_l1,6,l1,k5,23.316953
m1_q_l1,ss,6,l1,k5,23.316953
m7_in,m7_q_l2,4,l2,k3,23.169238
m7_q_l2,ss,4,l2,k3,23.169238
m3_in,m3_q_l2,8,l2,k5,22.897745
m3_q_l2,ss,8,l2,k5,22.897745
m3_in,m3_q_l2,1,l2,k1,22.862724
m3_q_l2,ss,1,l2,k1,22.862724
m7_in,m7_q_l2,6,l2,k1,22.722111
m7_q_l2,ss,6,l2,k1,22.722111
m4_in,m4_q_l2,11,l2,k3,22.700088
m4_q_l2,ss,11,l2,k3,22.700088
m10_in,m10_q_l1,10,l1,k5,22.655162
m10_q_l1,ss,10,l1,k5,22.655162
m7_in,m7_q_l2,6,l2,k2,22.571729
m7_q_l2,ss,6,l2,k2,22.571729
m6_in,m6_q_l2,6,l2,k5,22.557495
m6_q_l2,ss,6,l2,k5,22.557495
m5_in,m5_q_l2,8,l2,k3,22.51435
m5_q_l2,ss,8,l2,k3,22.51435
m9_in,m9_q_l2,9,l2,k3,22.430541
m9_q_l2,ss,9,l2,k3,22.430541
m4_in,m4_q_l2,10,l2,k2,22.240289
m4_q_l2,ss,10,l2,k2,22.240289
m10_in,m10_q_l1,7,l1,k4,22.238884
m10_q_l1,ss,7,l1,k4,22.238884
m4_in,m4_q_l2,3,l2,k2,22.209611
m4_q_l2,ss,3,l2,k2,22.209611
m7_in,m7_q_l2,1,l2,k2,22.055795
m7_q_l2,ss,1,l2,k2,22.055795
m7_in,m7_q_l2,4,l2,k4,22.054205
m7_q_l2,ss,4,l2,k4,22.054205
m10_in,m10_q_l1,11,l1,k1,22.023132
m10_q_l1,ss,11,l1,k1,22.023132
m6_in,m6_q_l2,5,l2,k1,22.014864
m6_q_l2,ss,5,l2,k1,22.014864
m2_in,m2_q_l2,10,l2,k4,21.921974
m2_q_l2,ss,10,l2,k4,21.921974
m1_in,m1_q_l2,3,l2,k3,21.891113
m1_q_l2,ss,3,l2,k3,21.891113
m7_in,m7_q_l2,11,l2,k5,21.724263
m7_q_l2,ss,11,l2,k5,21.724263
m10_in,m10_q_l1,5,l1,k1,21.467721
m10_q_l1,ss,5,l1,k1,21.467721
m5_in,m5_q_l2,8,l2,k2,21.257073
m5_q_l2,ss,8,l2,k2,21.257073
m9_in,m9_q_l2,5,l2,k5,21.120896
m9_q_l2,ss,5,l2,k5,21.120896
m10_in,m10_q_l1,2,l1,k5,20.838762
m10_q_l1,ss,2,l1,k5,20.838762
m8_in,m8_q_l2,2,l2,k2,20.768782
m8_q_l2,ss,2,l2,k2,20.768782
m10_in,m10_q_l1,7,l1,k5,20.668816
m10_q_l1,ss,7,l1,k5,20.668816
m7_in,m7_q_l2,8,l2,k4,20.649872
m7_q_l2,ss,8,l2,k4,20.649872
m10_in,m10_q_l1,3,l1,k1,20.416037
m10_q_l1,ss,3,l1,k1,20.416037
m10_in,m10_q_l1,10,l1,k2,20.295283
m10_q_l1,ss,10,l1,k2,20.295283
m8_in,m8_q_l2,10,l2,k1,20.068862
m8_q_l2,ss,10,l2,k1,20.068862
m8_in,m8_q_l2,9,l2,k1,19.950112
m8_q_l2,ss,9,l2,k1,19.950112
source,m2_in,9,l2,k5,19.705463
m2_in,m2_q_l2,9,l2,k5,19.705463
m2_q_l2,ss,9,l2,k5,19.705463
m4_in,m4_q_l2,2,l2,k5,19.617804
m4_q_l2,ss,2,l2,k5,19.617804
m10_in,m10_q_l1,10,l1,k1,19.283578
m10_q_l1,ss,10,l1,k1,19.283578
m4_in,m4_q_l2,7,l2,k5,19.274551
m4_q_l2,ss,7,l2,k5,19.274551
m1_in,m1_q_l1,11,l1,k2,18.900052
m1_q_l1,ss,11,l1,k2,18.900052
m6_in,m6_q_l2,11,l2,k4,18.775139
m6_q_l2,ss,11,l2,k4,18.775139
m10_in,m10_q_l1,8,l1,k5,18.547679
m10_q_l1,ss,8,l1,k5,18.547679
m6_in,m6_q_l2,4,l2,k1,18.248599
m6_q_l2,ss,4,l2,k1,18.248599
source,m4_in,12,l2,k4,18.157762
m9_in,m9_q_l2,2,l2,k3,17.736902
m9_q_l2,ss,2,l2,k3,17.736902
m10_in,m10_q_l1,4,l1,k2,17.519624
m10_q_l1,ss,4,l1,k2,17.519624
source,m2_in,6,l2,k5,17.440338
m2_in,m2_q_l2,6,l2,k5,17.440338
m2_q_l2,ss,6,l2,k5,17.440338
m10_in,m10_q_l1,8,l1,k1,17.439374
m10_q_l1,ss,8,l1,k1,17.439374
source,m7_in,4,l2,k1,17.264764
m7_in,m7_q_l2,4,l2,k1,17.264764
m7_q_l2,ss,4,l2,k1,17.264764
source,m6_in,6,l1,k5,17.14672
m6_in,m5_in,6,l1,k5,17.14672
source,m7_in,5,l1,k3,17.120169
m7_in,m3_in,5,l1,k3,17.120169
source,m8_in,5,l1,k1,17.053865
m8_in,m1_in,5,l1,k1,17.053865
source,m1_in,12,l1,k4,16.926484
source,m8_in,1,l2,k3,16.9106
m8_in,m8_q_l2,1,l2,k3,16.9106
m8_q_l2,ss,1,l2,k3,16.9106
source,m6_in,2,l1,k5,16.891504
m6_in,m5_in,2,l1,k5,16.891504
source,m10_in,9,l2,k1,16.879505
m10_in,m10_q_l2,9,l2,k1,16.879505
m10_q_l2,ss,9,l2,k1,16.879505
m1_in,m1_q_l1,1,l1,k2,16.874382
m1_q_l1,ss,1,l1,k2,16.874382
source,m10_in,4,l2,k2,16.806831
source,m2_in,11,l1,k1,16.629317
source,m7_in,11,l1,k3,16.597796
m7_in,m3_in,11,l1,k3,16.597796
source,m10_in,9,l1,k2,16.581885
source,m5_in,11,l1,k4,16.541386
m5_in,m4_in,11,l1,k4,16.541386
source,m10_in,8,l2,k3,16.504872
m10_in,m10_q_l2,8,l2,k3,16.504872
m10_q_l2,ss,8,l2,k3,16.504872
m10_in,m10_q_l1,2,l1,k3,16.414943
m10_q_l1,ss,2,l1,k3,16.414943
source,m2_in,1,l2,k1,16.380911
m2_in,m2_q_l2,1,l2,k1,16.380911
m2_q_l2,ss,1,l2,k1,16.380911
source,m4_in,2,l2,k4,16.379606
m4_in,m5_in,2,l2,k4,16.379606
source,m8_in,7,l2,k5,16.326509
m8_in,m8_q_l2,7,l2,k5,16.326509
m8_q_l2,ss,7,l2,k5,16.326509
source,m4_in,2,l1,k5,16.306365
m4_in,m5_in,2,l1,k5,16.306365
source,m2_in,12,l1,k5,16.287888
source,m9_in,7,l1,k4,16.284541
m9_in,m4_in,7,l1,k4,16.284541
source,m3_in,5,l1,k5,16.266067
m3_in,m5_in,5,l1,k5,16.266067
source,m3_in,2,l1,k3,16.244312
source,m3_in,9,l1,k4,16.184775
m3_in,m4_in,9,l1,k4,16.184775
source,m10_in,3,l1,k3,16.176749
source,m10_in,1,l1,k4,16.153496
source,m5_in,9,l1,k2,16.150802
m5_in,m2_in,9,l1,k2,16.150802
source,m9_in,6,l1,k3,16.150522
m9_in,m3_in,6,l1,k3,16.150522
source,m4_in,7,l1,k1,16.121496
m4_in,m1_in,7,l1,k1,16.121496
source,m8_in,3,l2,k5,16.020409
m8_in,m8_q_l2,3,l2,k5,16.020409
m8_q_l2,ss,3,l2,k5,16.020409
source,m4_in,11,l1,k1,15.92945
m4_in,m1_in,11,l1,k1,15.92945
source,m10_in,3,l2,k5,15.828063
m10_in,m10_q_l2,3,l2,k5,15.828063
m10_q_l2,ss,3,l2,k5,15.828063
source,m5_in,3,l1,k2,15.818833
m5_in,m2_in,3,l1,k2,15.818833
source,m2_in,5,l2,k3,15.793586
m2_in,m2_q_l2,5,l2,k3,15.793586
m2_q_l2,ss,5,l2,k3,15.793586
source,m1_in,11,l2,k2,15.772372
m1_in,m1_q_l2,11,l2,k2,15.772372
m1_q_l2,ss,11,l2,k2,15.772372
source,m6_in,3,l1,k3,15.764049
m6_in,m3_in,3,l1,k3,15.764049
source,m8_in,10,l1,k2,15.762314
m8_in,m2_in,10,l1,k2,15.762314
source,m6_in,1,l2,k1,15.753592
m6_in,m6_q_l2,1,l2,k1,15.753592
m6_q_l2,ss,1,l2,k1,15.753592
source,m4_in,3,l2,k3,15.752342
m4_in,m4_q_l2,3,l2,k3,15.752342
m4_q_l2,ss,3,l2,k3,15.752342
source,m2_in,4,l2,k2,15.731549
m2_in,m10_in,4,l2,k2,15.731549
source,m1_in,4,l1,k2,15.704556
m1_in,m2_in,4,l1,k2,15.704556
source,m6_in,6,l1,k1,15.697912
m6_in,m10_in,6,l1,k1,15.697912
source,m8_in,5,l2,k1,15.693415
m8_in,m8_q_l2,5,l2,k1,15.693415
m8_q_l2,ss,5,l2,k1,15.693415
source,m8_in,11,l1,k5,15.693274
m8_in,m5_in,11,l1,k5,15.693274
source,m4_in,4,l1,k4,15.662918
source,m7_in,5,l2,k5,15.624897
m7_in,m7_q_l2,5,l2,k5,15.624897
m7_q_l2,ss,5,l2,k5,15.624897
source,m9_in,1,l2,k3,15.601881
m9_in,m9_q_l2,1,l2,k3,15.601881
m9_q_l2,ss,1,l2,k3,15.601881
source,m9_in,4,l2,k2,15.595373
m9_in,m9_q_l2,4,l2,k2,15.595373
m9_q_l2,ss,4,l2,k2,15.595373
source,m8_in,3,l1,k4,15.591755
m8_in,m4_in,3,l1,k4,15.591755
source,m8_in,4,l2,k1,15.589116
m8_in,m8_q_l2,4,l2,k1,15.589116
m8_q_l2,ss,4,l2,k1,15.589116
m1_in,m1_q_l1,5,l1,k3,15.569372
m1_q_l1,ss,5,l1,k3,15.569372
source,m7_in,5,l2,k3,15.541601
m7_in,m7_q_l2,5,l2,k3,15.541601
m7_q_l2,ss,5,l2,k3,15.541601
source,m3_in,1,l2,k4,15.530908
m3_in,m3_q_l2,1,l2,k4,15.530908
m3_q_l2,ss,1,l2,k4,15.530908
source,m4_in,7,l1,k2,15.510682
m4_in,m2_in,7,l1,k2,15.510682
source,m6_in,11,l2,k3,15.509588
m6_in,m6_q_l2,11,l2,k3,15.509588
m6_q_l2,ss,11,l2,k3,15.509588
source,m6_in,8,l2,k3,15.504541
m6_in,m6_q_l2,8,l2,k3,15.504541
m6_q_l2,ss,8,l2,k3,15.504541
source,m9_in,6,l1,k5,15.471928
m9_in,m5_in,6,l1,k5,15.471928
source,m9_in,7,l1,k5,15.455086
source,m6_in,11,l2,k5,15.392913
m6_in,m6_q_l2,11,l2,k5,15.392913
m6_q_l2,ss,11,l2,k5,15.392913
m10_in,m10_q_l1,4,l1,k1,15.374314
m10_q_l1,ss,4,l1,k1,15.374314
source,m5_in,1,l2,k4,15.374283
m5_in,m5_q_l2,1,l2,k4,15.374283
m5_q_l2,ss,1,l2,k4,15.374283
source,m9_in,9,l1,k1,15.367855
m9_in,m1_in,9,l1,k1,15.367855
source,m5_in,10,l1,k2,15.352875
source,m6_in,5,l1,k2,15.338043
m6_in,m2_in,5,l1,k2,15.338043
source,m7_in,2,l2,k4,15.330949
m7_in,m7_q_l2,2,l2,k4,15.330949
m7_q_l2,ss,2,l2,k4,15.330949
source,m4_in,12,l1,k5,15.289935
source,m10_in,8,l1,k5,15.28403
source,m10_in,5,l1,k5,15.266863
m10_in,m10_q_l1,5,l1,k5,15.266863
m10_q_l1,ss,5,l1,k5,15.266863
source,m3_in,3,l2,k2,15.264823
m3_in,m3_q_l2,3,l2,k2,15.264823
m3_q_l2,ss,3,l2,k2,15.264823
source,m4_in,8,l2,k2,15.257231
m4_in,m4_q_l2,8,l2,k2,15.257231
m4_q_l2,ss,8,l2,k2,15.257231
source,m10_in,6,l1,k3,15.227423
source,m10_in,7,l2,k4,15.18901
m10_in,m10_q_l2,7,l2,k4,15.18901
m10_q_l2,ss,7,l2,k4,15.18901
source,m6_in,3,l1,k5,15.186373
m6_in,m5_in,3,l1,k5,15.186373
source,m3_in,5,l1,k3,15.172034
source,m7_in,11,l2,k2,15.159144
source,m1_in,1,l2,k2,15.158426
m1_in,m1_q_l2,1,l2,k2,15.158426
m1_q_l2,ss,1,l2,k2,15.158426
source,m8_in,8,l1,k4,15.154907
m8_in,m4_in,8,l1,k4,15.154907
source,m9_in,8,l2,k1,15.147974
source,m8_in,9,l2,k4,15.131048
m8_in,m8_q_l2,9,l2,k4,15.131048
m8_q_l2,ss,9,l2,k4,15.131048
source,m1_in,8,l1,k4,15.129287
source,m4_in,6,l2,k2,15.102304
m4_in,m4_q_l2,6,l2,k2,15.102304
m4_q_l2,ss,6,l2,k2,15.102304
source,m7_in,12,l2,k2,15.101001
source,m2_in,2,l2,k1,15.099869
m2_in,m2_q_l2,2,l2,k1,15.099869
m2_q_l2,ss,2,l2,k1,15.099869
source,m8_in,3,l1,k3,15.09501
m8_in,m3_in,3,l1,k3,15.09501
source,m1_in,8,l1,k2,15.076073
source,m4_in,1,l1,k2,15.065478
m4_in,m2_in,1,l1,k2,15.065478
source,m6_in,4,l1,k2,15.059101
source,m5_in,2,l1,k5,15.046248
source,m1_in,1,l1,k4,15.04606
source,m6_in,7,l2,k3,15.007986
m6_in,m6_q_l2,7,l2,k3,15.007986
m6_q_l2,ss,7,l2,k3,15.007986
source,m9_in,3,l2,k2,15.006797
m9_in,m9_q_l2,3,l2,k2,15.006797
m9_q_l2,ss,3,l2,k2,15.006797
source,m4_in,8,l1,k5,15.004714
m4_in,m5_in,8,l1,k5,15.004714
source,m9_in,12,l2,k4,15.00152
source,m6_in,1,l2,k5,14.992089
m6_in,m6_q_l2,1,l2,k5,14.992089
m6_q_l2,ss,1,l2,k5,14.992089
source,m5_in,2,l1,k2,14.959888
m5_in,m2_in,2,l1,k2,14.959888
source,m1_in,9,l1,k3,14.955788
m1_in,m1_q_l1,9,l1,k3,14.955788
m1_q_l1,ss,9,l1,k3,14.955788
source,m9_in,9,l2,k4,14.953081
source,m3_in,12,l1,k2,14.950712
source,m1_in,3,l1,k1,14.931298
source,m2_in,6,l2,k3,14.907068
m2_in,m2_q_l2,6,l2,k3,14.907068
m2_q_l2,ss,6,l2,k3,14.907068
source,m7_in,11,l2,k1,14.906769
m7_in,m7_q_l2,11,l2,k1,14.906769
m7_q_l2,ss,11,l2,k1,14.906769
source,m4_in,2,l1,k3,14.902287
source,m7_in,10,l1,k3,14.893956
m7_in,m3_in,10,l1,k3,14.893956
source,m8_in,12,l1,k4,14.887529
source,m5_in,7,l1,k4,14.883137
source,m3_in,4,l1,k1,14.882547
m3_in,m1_in,4,l1,k1,14.882547
source,m9_in,1,l2,k1,14.880234
m9_in,m9_q_l2,1,l2,k1,14.880234
m9_q_l2,ss,1,l2,k1,14.880234
source,m8_in,2,l1,k5,14.841008
m8_in,m5_in,2,l1,k5,14.841008
source,m7_in,11,l1,k2,14.818695
m7_in,m2_in,11,l1,k2,14.818695
source,m2_in,1,l1,k3,14.805589
m2_in,m3_in,1,l1,k3,14.805589
source,m9_in,5,l1,k1,14.798711
m9_in,m1_in,5,l1,k1,14.798711
source,m10_in,11,l1,k2,14.784005
m10_in,m2_in,11,l1,k2,14.784005
source,m10_in,9,l2,k2,14.768546
m10_in,m10_q_l2,9,l2,k2,14.768546
m10_q_l2,ss,9,l2,k2,14.768546
source,m8_in,6,l1,k5,14.764318
m8_in,m5_in,6,l1,k5,14.764318
source,m9_in,9,l2,k5,14.760183
m9_in,m9_q_l2,9,l2,k5,14.760183
m9_q_l2,ss,9,l2,k5,14.760183
source,m10_in,7,l1,k2,14.751414
source,m4_in,7,l2,k1,14.737263
m4_in,m4_q_l2,7,l2,k1,14.737263
m4_q_l2,ss,7,l2,k1,14.737263
source,m4_in,12,l1,k4,14.733749
source,m10_in,12,l2,k5,14.728281
source,m1_in,7,l2,k1,14.71248
m1_in,m2_in,7,l2,k1,14.71248
source,m6_in,1,l1,k4,14.711276
m6_in,m4_in,1,l1,k4,14.711276
source,m4_in,4,l2,k3,14.707745
m4_in,m4_q_l2,4,l2,k3,14.707745
m4_q_l2,ss,4,l2,k3,14.707745
source,m6_in,3,l1,k4,14.69084
m6_in,m4_in,3,l1,k4,14.69084
source,m9_in,1,l1,k2,14.658305
m9_in,m2_in,1,l1,k2,14.658305
source,m9_in,6,l1,k1,14.634788
m9_in,m1_in,6,l1,k1,14.634788
source,m2_in,3,l1,k2,14.614286
source,m3_in,8,l1,k5,14.610958
m3_in,m5_in,8,l1,k5,14.610958
source,m8_in,7,l1,k4,14.556904
m8_in,m4_in,7,l1,k4,14.556904
source,m4_in,6,l1,k4,14.555354
source,m3_in,7,l2,k2,14.55533
m3_in,m3_q_l2,7,l2,k2,14.55533
m3_q_l2,ss,7,l2,k2,14.55533
source,m6_in,8,l2,k5,14.54311
m6_in,m6_q_l2,8,l2,k5,14.54311
m6_q_l2,ss,8,l2,k5,14.54311
source,m3_in,2,l2,k2,14.533822
m3_in,m3_q_l2,2,l2,k2,14.533822
m3_q_l2,ss,2,l2,k2,14.533822
source,m7_in,9,l2,k4,14.511512
m7_in,m7_q_l2,9,l2,k4,14.511512
m7_q_l2,ss,9,l2,k4,14.511512
source,m6_in,8,l1,k1,14.49217
source,m4_in,4,l2,k5,14.475633
m4_in,m4_q_l2,4,l2,k5,14.475633
m4_q_l2,ss,4,l2,k5,14.475633
source,m8_in,6,l2,k4,14.413018
m8_in,m8_q_l2,6,l2,k4,14.413018
m8_q_l2,ss,6,l2,k4,14.413018
source,m5_in,9,l1,k5,14.402428
source,m8_in,9,l1,k5,14.390093
m8_in,m5_in,9,l1,k5,14.390093
source,m10_in,6,l2,k2,14.378941
m10_in,m10_q_l2,6,l2,k2,14.378941
m10_q_l2,ss,6,l2,k2,14.378941
source,m8_in,2,l1,k4,14.378033
m8_in,m4_in,2,l1,k4,14.378033
source,m8_in,4,l2,k5,14.376787
m8_in,m8_q_l2,4,l2,k5,14.376787
m8_q_l2,ss,4,l2,k5,14.376787
source,m10_in,5,l1,k2,14.374061
source,m4_in,4,l1,k5,14.35888
m4_in,m5_in,4,l1,k5,14.35888
source,m4_in,6,l2,k4,14.358594
m4_in,m6_in,6,l2,k4,14.358594
source,m9_in,10,l2,k3,14.345458
m9_in,m9_q_l2,10,l2,k3,14.345458
m9_q_l2,ss,10,l2,k3,14.345458
source,m8_in,6,l1,k4,14.338591
m8_in,m4_in,6,l1,k4,14.338591
source,m5_in,8,l1,k3,14.335564
m5_in,m3_in,8,l1,k3,14.335564
source,m3_in,4,l1,k3,14.326328
source,m9_in,11,l2,k3,14.321654
m9_in,m9_q_l2,11,l2,k3,14.321654
m9_q_l2,ss,11,l2,k3,14.321654
source,m6_in,10,l1,k2,14.31866
m6_in,m2_in,10,l1,k2,14.31866
source,m2_in,5,l1,k3,14.317191
source,m3_in,9,l2,k2,14.316222
m3_in,m3_q_l2,9,l2,k2,14.316222
m3_q_l2,ss,9,l2,k2,14.316222
source,m7_in,5,l1,k5,14.298547
m7_in,m5_in,5,l1,k5,14.298547
source,m9_in,11,l1,k3,14.297531
m9_in,m3_in,11,l1,k3,14.297531
source,m5_in,10,l2,k5,14.287508
m5_in,m8_in,10,l2,k5,14.287508
source,m1_in,12,l2,k4,14.285646
source,m2_in,10,l1,k2,14.271131
source,m6_in,6,l1,k2,14.25313
m6_in,m2_in,6,l1,k2,14.25313
