from,to,t,l,k,flow
m5_q_l2,ss,11,l1,k5,100.0
m10_in,m10_q_l1,6,l1,k1,47.260891
m10_q_l1,ss,6,l1,k1,47.260891
m2_in,m2_q_l1,7,l1,k1,41.481835
m2_q_l1,ss,7,l1,k1,41.481835
m10_in,m10_q_l1,7,l1,k3,40.105225
m10_q_l1,ss,7,l1,k3,40.105225
m3_in,m3_q_l1,9,l1,k2,39.718188
m3_q_l1,ss,9,l1,k2,39.718188
m2_in,m2_q_l2,2,l2,k4,36.00664
m2_q_l2,ss,2,l2,k4,36.00664
m3_in,m3_q_l1,3,l1,k2,35.86694
m3_q_l1,ss,3,l1,k2,35.86694
m1_in,m1_q_l1,10,l1,k2,35.464699
m1_q_l1,ss,10,l1,k2,35.464699
m1_in,m1_q_l1,1,l1,k4,34.790537
m1_q_l1,ss,1,l1,k4,34.790537
m7_in,m7_q_l2,4,l2,k2,34.718185
m7_q_l2,ss,4,l2,k2,34.718185
m2_in,m2_q_l1,8,l1,k4,34.586208
m2_q_l1,ss,8,l1,k4,34.586208
m2_in,m2_q_l2,1,l2,k1,33.912637
m2_q_l2,ss,1,l2,k1,33.912637
m10_in,m10_q_l2,9,l2,k1,33.875991
m10_q_l2,ss,9,l2,k1,33.875991
m10_in,m10_q_l2,8,l2,k1,33.663439
m10_q_l2,ss,8,l2,k1,33.663439
m3_in,m3_q_l2,9,l2,k2,33.346292
m3_q_l2,ss,9,l2,k2,33.346292
m1_in,m1_q_l2,5,l2,k3,33.290879
m1_q_l2,ss,5,l2,k3,33.290879
m3_in,m3_q_l2,7,l2,k4,33.211044
m3_q_l2,ss,7,l2,k4,33.211044
m1_in,m1_q_l1,10,l1,k3,33.161771
m1_q_l1,ss,10,l1,k3,33.161771
m1_in,m1_q_l2,6,l2,k4,33.021121
m1_q_l2,ss,6,l2,k4,33.021121
m3_in,m3_q_l2,7,l2,k1,32.947135
m3_q_l2,ss,7,l2,k1,32.947135
m1_in,m1_q_l2,1,l2,k5,32.8484
m1_q_l2,ss,1,l2,k5,32.8484
m2_in,m2_q_l2,4,l2,k5,32.815881
m2_q_l2,ss,4,l2,k5,32.815881
m1_in,m1_q_l1,4,l1,k5,32.74491
m1_q_l1,ss,4,l1,k5,32.74491
m2_in,m2_q_l2,9,l2,k3,32.610897
m2_q_l2,ss,9,l2,k3,32.610897
m5_in,m5_q_l2,7,l2,k2,32.10062
m5_q_l2,ss,7,l2,k2,32.10062
m6_in,m6_q_l2,6,l2,k1,31.980997
m6_q_l2,ss,6,l2,k1,31.980997
m2_in,m2_q_l2,2,l2,k1,31.975294
m2_q_l2,ss,2,l2,k1,31.975294
m10_in,m10_q_l1,9,l1,k5,31.941198
m10_q_l1,ss,9,l1,k5,31.941198
m2_in,m2_q_l1,1,l1,k3,31.932319
m2_q_l1,ss,1,l1,k3,31.932319
m9_in,m9_q_l2,10,l2,k5,31.546279
m9_q_l2,ss,10,l2,k5,31.546279
m9_in,m9_q_l2,3,l2,k4,31.458919
m9_q_l2,ss,3,l2,k4,31.458919
m10_in,m10_q_l2,9,l2,k5,31.003804
m10_q_l2,ss,9,l2,k5,31.003804
m1_in,m1_q_l2,5,l2,k4,30.927828
m1_q_l2,ss,5,l2,k4,30.927828
m8_in,m8_q_l2,6,l2,k3,30.908026
m8_q_l2,ss,6,l2,k3,30.908026
m4_in,m4_q_l2,3,l2,k3,30.892059
m4_q_l2,ss,3,l2,k3,30.892059
m4_in,m4_q_l2,7,l2,k3,30.18896
m4_q_l2,ss,7,l2,k3,30.18896
m3_in,m3_q_l2,6,l2,k5,30.105474
m3_q_l2,ss,6,l2,k5,30.105474
m10_in,m10_q_l2,11,l2,k4,30.039102
m10_q_l2,ss,11,l2,k4,30.039102
m3_in,m3_q_l1,9,l1,k1,29.937359
m3_q_l1,ss,9,l1,k1,29.937359
m1_in,m1_q_l2,10,l2,k3,29.879339
m1_q_l2,ss,10,l2,k3,29.879339
m2_in,m2_q_l2,4,l2,k3,29.747232
m2_q_l2,ss,4,l2,k3,29.747232
m3_in,m3_q_l2,10,l2,k4,29.718564
m3_q_l2,ss,10,l2,k4,29.718564
m8_in,m8_q_l2,6,l2,k2,29.691768
m8_q_l2,ss,6,l2,k2,29.691768
m1_in,m1_q_l1,2,l1,k3,29.568216
m1_q_l1,ss,2,l1,k3,29.568216
m8_in,m8_q_l2,8,l2,k5,29.546211
m8_q_l2,ss,8,l2,k5,29.546211
m7_in,m7_q_l2,1,l2,k3,29.388505
m7_q_l2,ss,1,l2,k3,29.388505
m2_in,m2_q_l1,5,l1,k4,29.301619
m2_q_l1,ss,5,l1,k4,29.301619
m1_in,m1_q_l1,7,l1,k5,29.223533
m1_q_l1,ss,7,l1,k5,29.223533
m7_in,m7_q_l2,1,l2,k4,29.115833
m7_q_l2,ss,1,l2,k4,29.115833
m6_in,m6_q_l2,10,l2,k2,29.106616
m6_q_l2,ss,10,l2,k2,29.106616
m5_in,m5_q_l2,4,l2,k1,29.069095
m5_q_l2,ss,4,l2,k1,29.069095
m3_in,m3_q_l1,10,l1,k4,29.038786
m3_q_l1,ss,10,l1,k4,29.038786
m1_in,m1_q_l1,9,l1,k3,28.820904
m1_q_l1,ss,9,l1,k3,28.820904
m8_in,m8_q_l2,11,l2,k1,28.667932
m8_q_l2,ss,11,l2,k1,28.667932
m2_in,m2_q_l1,11,l1,k3,28.515609
m2_q_l1,ss,11,l1,k3,28.515609
m5_in,m5_q_l2,8,l2,k3,28.51435
m5_q_l2,ss,8,l2,k3,28.51435
m8_in,m8_q_l2,2,l2,k5,28.500264
m8_q_l2,ss,2,l2,k5,28.500264
m5_in,m5_q_l2,5,l2,k2,28.389035
m5_q_l2,ss,5,l2,k2,28.389035
m10_in,m10_q_l2,3,l2,k1,28.142033
m10_q_l2,ss,3,l2,k1,28.142033
m7_in,m7_q_l2,4,l2,k4,28.054205
m7_q_l2,ss,4,l2,k4,28.054205
m3_in,m3_q_l1,1,l1,k5,27.941138
m3_q_l1,ss,1,l1,k5,27.941138
m1_in,m1_q_l2,9,l2,k4,27.912746
m1_q_l2,ss,9,l2,k4,27.912746
m3_in,m3_q_l1,6,l1,k2,27.889065
m3_q_l1,ss,6,l1,k2,27.889065
m1_in,m1_q_l2,3,l2,k5,27.754712
m1_q_l2,ss,3,l2,k5,27.754712
m6_in,m6_q_l2,11,l2,k2,27.567701
m6_q_l2,ss,11,l2,k2,27.567701
m3_in,m3_q_l1,7,l1,k2,27.346789
m3_q_l1,ss,7,l1,k2,27.346789
m5_in,m5_q_l2,8,l2,k2,27.257073
m5_q_l2,ss,8,l2,k2,27.257073
m4_in,m4_q_l2,11,l2,k5,27.136196
m4_q_l2,ss,11,l2,k5,27.136196
m1_in,m1_q_l2,8,l2,k4,26.776757
m1_q_l2,ss,8,l2,k4,26.776757
m2_in,m2_q_l2,5,l2,k5,26.683894
m2_q_l2,ss,5,l2,k5,26.683894
m9_in,m9_q_l2,1,l2,k2,26.666143
m9_q_l2,ss,1,l2,k2,26.666143
m1_in,m1_q_l2,2,l2,k2,26.407831
m1_q_l2,ss,2,l2,k2,26.407831
m3_in,m3_q_l1,11,l1,k1,26.283139
m3_q_l1,ss,11,l1,k1,26.283139
m1_in,m1_q_l1,5,l1,k2,26.174469
m1_q_l1,ss,5,l1,k2,26.174469
m2_in,m2_q_l2,7,l2,k5,25.762335
m2_q_l2,ss,7,l2,k5,25.762335
m5_in,m5_q_l2,11,l2,k3,25.485384
m5_q_l2,ss,11,l2,k3,25.485384
m1_in,m1_q_l1,5,l1,k3,25.367345
m1_q_l1,ss,5,l1,k3,25.367345
m1_in,m1_q_l2,3,l2,k2,25.224111
m1_q_l2,ss,3,l2,k2,25.224111
m1_in,m1_q_l1,6,l1,k4,25.127444
m1_q_l1,ss,6,l1,k4,25.127444
m5_in,m5_q_l2,5,l2,k1,24.950547
m5_q_l2,ss,5,l2,k1,24.950547
m10_in,m10_q_l1,11,l1,k4,24.777979
m10_q_l1,ss,11,l1,k4,24.777979
m2_in,m2_q_l1,3,l1,k4,24.634276
m2_q_l1,ss,3,l1,k4,24.634276
m10_in,m10_q_l2,2,l2,k3,24.58826
m10_q_l2,ss,2,l2,k3,24.58826
m7_in,m7_q_l2,10,l2,k1,24.101849
m7_q_l2,ss,10,l2,k1,24.101849
m10_in,m10_q_l1,5,l1,k1,23.19005
m10_q_l1,ss,5,l1,k1,23.19005
source,m2_in,9,l2,k5,22.705463
m2_in,m2_q_l2,9,l2,k5,22.705463
m2_q_l2,ss,9,l2,k5,22.705463
m1_in,m1_q_l1,6,l1,k3,21.277948
m1_q_l1,ss,6,l1,k3,21.277948
source,m4_in,12,l2,k4,21.157762
m10_in,m10_q_l1,9,l1,k3,21.059268
m10_q_l1,ss,9,l1,k3,21.059268
m3_in,m3_q_l1,1,l1,k1,20.556824
m3_q_l1,ss,1,l1,k1,20.556824
source,m2_in,6,l2,k5,20.440338
m2_in,m2_q_l2,6,l2,k5,20.440338
m2_q_l2,ss,6,l2,k5,20.440338
m1_in,m1_q_l1,2,l1,k5,20.424608
m1_q_l1,ss,2,l1,k5,20.424608
source,m7_in,4,l2,k1,20.264764
m7_in,m7_q_l2,4,l2,k1,20.264764
m7_q_l2,ss,4,l2,k1,20.264764
source,m6_in,6,l1,k5,20.14672
m6_in,m5_in,6,l1,k5,20.14672
source,m7_in,5,l1,k3,20.120169
source,m8_in,5,l1,k1,20.053865
m8_in,m1_in,5,l1,k1,20.053865
source,m1_in,12,l1,k4,19.926484
source,m8_in,1,l2,k3,19.9106
m8_in,m8_q_l2,1,l2,k3,19.9106
m8_q_l2,ss,1,l2,k3,19.9106
source,m6_in,2,l1,k5,19.891504
m6_in,m5_in,2,l1,k5,19.891504
source,m10_in,9,l2,k1,19.879505
source,m10_in,4,l2,k2,19.806831
m10_in,m10_q_l2,4,l2,k2,19.806831
m10_q_l2,ss,4,l2,k2,19.806831
m10_in,m10_q_l1,3,l1,k1,19.678575
m10_q_l1,ss,3,l1,k1,19.678575
m10_in,m10_q_l1,2,l1,k1,19.673387
m10_q_l1,ss,2,l1,k1,19.673387
source,m2_in,11,l1,k1,19.629317
m2_in,m2_q_l1,11,l1,k1,19.629317
m2_q_l1,ss,11,l1,k1,19.629317
source,m7_in,11,l1,k3,19.597796
m7_in,m3_in,11,l1,k3,19.597796
source,m10_in,9,l1,k2,19.581885
m10_in,m2_in,9,l1,k2,19.581885
source,m5_in,11,l1,k4,19.541386
source,m10_in,8,l2,k3,19.504872
m10_in,m10_q_l2,8,l2,k3,19.504872
m10_q_l2,ss,8,l2,k3,19.504872
source,m2_in,1,l2,k1,19.380911
source,m4_in,2,l2,k4,19.379606
m4_in,m2_in,2,l2,k4,19.379606
source,m8_in,7,l2,k5,19.326509
m8_in,m8_q_l2,7,l2,k5,19.326509
m8_q_l2,ss,7,l2,k5,19.326509
source,m4_in,2,l1,k5,19.306365
m4_in,m5_in,2,l1,k5,19.306365
source,m2_in,12,l1,k5,19.287888
source,m9_in,7,l1,k4,19.284541
source,m3_in,5,l1,k5,19.266067
m3_in,m3_q_l1,5,l1,k5,19.266067
m3_q_l1,ss,5,l1,k5,19.266067
m10_in,m10_q_l1,11,l1,k2,19.253968
m10_q_l1,ss,11,l1,k2,19.253968
source,m3_in,2,l1,k3,19.244312
source,m3_in,9,l1,k4,19.184775
source,m10_in,3,l1,k3,19.176749
m10_in,m10_q_l1,3,l1,k3,19.176749
m10_q_l1,ss,3,l1,k3,19.176749
source,m10_in,1,l1,k4,19.153496
m10_in,m4_in,1,l1,k4,19.153496
source,m5_in,9,l1,k2,19.150802
m5_in,m2_in,9,l1,k2,19.150802
source,m9_in,6,l1,k3,19.150522
m9_in,m3_in,6,l1,k3,19.150522
source,m4_in,7,l1,k1,19.121496
m4_in,m1_in,7,l1,k1,19.121496
source,m8_in,3,l2,k5,19.020409
m8_in,m8_q_l2,3,l2,k5,19.020409
m8_q_l2,ss,3,l2,k5,19.020409
source,m4_in,11,l1,k1,18.92945
m4_in,m1_in,11,l1,k1,18.92945
source,m10_in,3,l2,k5,18.828063
m10_in,m10_q_l2,3,l2,k5,18.828063
m10_q_l2,ss,3,l2,k5,18.828063
source,m5_in,3,l1,k2,18.818833
m5_in,m2_in,3,l1,k2,18.818833
source,m2_in,5,l2,k3,18.793586
m2_in,m2_q_l2,5,l2,k3,18.793586
m2_q_l2,ss,5,l2,k3,18.793586
source,m1_in,11,l2,k2,18.772372
m1_in,m1_q_l2,11,l2,k2,18.772372
m1_q_l2,ss,11,l2,k2,18.772372
m10_in,m10_q_l1,8,l1,k1,18.767766
m10_q_l1,ss,8,l1,k1,18.767766
source,m6_in,3,l1,k3,18.764049
m6_in,m3_in,3,l1,k3,18.764049
source,m8_in,10,l1,k2,18.762314
source,m6_in,1,l2,k1,18.753592
m6_in,m6_q_l2,1,l2,k1,18.753592
m6_q_l2,ss,1,l2,k1,18.753592
source,m4_in,3,l2,k3,18.752342
source,m2_in,4,l2,k2,18.731549
m2_in,m7_in,4,l2,k2,18.731549
source,m1_in,4,l1,k2,18.704556
m1_in,m1_q_l1,4,l1,k2,18.704556
m1_q_l1,ss,4,l1,k2,18.704556
source,m6_in,6,l1,k1,18.697912
source,m8_in,5,l2,k1,18.693415
m8_in,m8_q_l2,5,l2,k1,18.693415
m8_q_l2,ss,5,l2,k1,18.693415
source,m8_in,11,l1,k5,18.693274
m8_in,m5_in,11,l1,k5,18.693274
source,m4_in,4,l1,k4,18.662918
source,m7_in,5,l2,k5,18.624897
m7_in,m7_q_l2,5,l2,k5,18.624897
m7_q_l2,ss,5,l2,k5,18.624897
m1_in,m1_q_l1,2,l1,k2,18.620579
m1_q_l1,ss,2,l1,k2,18.620579
source,m9_in,1,l2,k3,18.601881
m9_in,m9_q_l2,1,l2,k3,18.601881
m9_q_l2,ss,1,l2,k3,18.601881
source,m9_in,4,l2,k2,18.595373
m9_in,m9_q_l2,4,l2,k2,18.595373
m9_q_l2,ss,4,l2,k2,18.595373
source,m8_in,3,l1,k4,18.591755
source,m8_in,4,l2,k1,18.589116
m8_in,m8_q_l2,4,l2,k1,18.589116
m8_q_l2,ss,4,l2,k1,18.589116
source,m7_in,5,l2,k3,18.541601
m7_in,m7_q_l2,5,l2,k3,18.541601
m7_q_l2,ss,5,l2,k3,18.541601
source,m3_in,1,l2,k4,18.530908
m3_in,m3_q_l2,1,l2,k4,18.530908
m3_q_l2,ss,1,l2,k4,18.530908
m8_in,m1_in,10,l1,k2,18.527409
source,m4_in,7,l1,k2,18.510682
m4_in,m2_in,7,l1,k2,18.510682
source,m6_in,11,l2,k3,18.509588
m6_in,m6_q_l2,11,l2,k3,18.509588
m6_q_l2,ss,11,l2,k3,18.509588
source,m6_in,8,l2,k3,18.504541
m6_in,m6_q_l2,8,l2,k3,18.504541
m6_q_l2,ss,8,l2,k3,18.504541
source,m9_in,6,l1,k5,18.471928
m9_in,m5_in,6,l1,k5,18.471928
source,m9_in,7,l1,k5,18.455086
m9_in,m5_in,7,l1,k5,18.455086
m10_in,m10_q_l1,10,l1,k4,18.447771
m10_q_l1,ss,10,l1,k4,18.447771
source,m6_in,11,l2,k5,18.392913
m6_in,m6_q_l2,11,l2,k5,18.392913
m6_q_l2,ss,11,l2,k5,18.392913
source,m5_in,1,l2,k4,18.374283
m5_in,m5_q_l2,1,l2,k4,18.374283
m5_q_l2,ss,1,l2,k4,18.374283
source,m9_in,9,l1,k1,18.367855
m9_in,m1_in,9,l1,k1,18.367855
source,m5_in,10,l1,k2,18.352875
m5_in,m2_in,10,l1,k2,18.352875
source,m6_in,5,l1,k2,18.338043
m6_in,m2_in,5,l1,k2,18.338043
source,m7_in,2,l2,k4,18.330949
m7_in,m7_q_l2,2,l2,k4,18.330949
m7_q_l2,ss,2,l2,k4,18.330949
source,m4_in,12,l1,k5,18.289935
source,m10_in,8,l1,k5,18.28403
source,m10_in,5,l1,k5,18.266863
m10_in,m10_q_l1,5,l1,k5,18.266863
m10_q_l1,ss,5,l1,k5,18.266863
source,m3_in,3,l2,k2,18.264823
m3_in,m3_q_l2,3,l2,k2,18.264823
m3_q_l2,ss,3,l2,k2,18.264823
source,m4_in,8,l2,k2,18.257231
m4_in,m4_q_l2,8,l2,k2,18.257231
m4_q_l2,ss,8,l2,k2,18.257231
source,m10_in,6,l1,k3,18.227423
m10_in,m10_q_l1,6,l1,k3,18.227423
m10_q_l1,ss,6,l1,k3,18.227423
source,m10_in,7,l2,k4,18.18901
m10_in,m10_q_l2,7,l2,k4,18.18901
m10_q_l2,ss,7,l2,k4,18.18901
source,m6_in,3,l1,k5,18.186373
m6_in,m5_in,3,l1,k5,18.186373
source,m3_in,5,l1,k3,18.172034
source,m7_in,11,l2,k2,18.159144
m7_in,m7_q_l2,11,l2,k2,18.159144
m7_q_l2,ss,11,l2,k2,18.159144
source,m1_in,1,l2,k2,18.158426
m1_in,m1_q_l2,1,l2,k2,18.158426
m1_q_l2,ss,1,l2,k2,18.158426
source,m8_in,8,l1,k4,18.154907
source,m9_in,8,l2,k1,18.147974
m9_in,m9_q_l2,8,l2,k1,18.147974
m9_q_l2,ss,8,l2,k1,18.147974
source,m8_in,9,l2,k4,18.131048
m8_in,m8_q_l2,9,l2,k4,18.131048
m8_q_l2,ss,9,l2,k4,18.131048
source,m1_in,8,l1,k4,18.129287
m1_in,m1_q_l1,8,l1,k4,18.129287
m1_q_l1,ss,8,l1,k4,18.129287
source,m4_in,6,l2,k2,18.102304
m4_in,m4_q_l2,6,l2,k2,18.102304
m4_q_l2,ss,6,l2,k2,18.102304
source,m7_in,12,l2,k2,18.101001
source,m2_in,2,l2,k1,18.099869
source,m8_in,3,l1,k3,18.09501
m8_in,m3_in,3,l1,k3,18.09501
source,m1_in,8,l1,k2,18.076073
m1_in,m1_q_l1,8,l1,k2,18.076073
m1_q_l1,ss,8,l1,k2,18.076073
source,m4_in,1,l1,k2,18.065478
m4_in,m2_in,1,l1,k2,18.065478
source,m6_in,4,l1,k2,18.059101
m6_in,m2_in,4,l1,k2,18.059101
source,m5_in,2,l1,k5,18.046248
source,m1_in,1,l1,k4,18.04606
source,m6_in,7,l2,k3,18.007986
m6_in,m6_q_l2,7,l2,k3,18.007986
m6_q_l2,ss,7,l2,k3,18.007986
source,m9_in,3,l2,k2,18.006797
m9_in,m9_q_l2,3,l2,k2,18.006797
m9_q_l2,ss,3,l2,k2,18.006797
source,m4_in,8,l1,k5,18.004714
m4_in,m5_in,8,l1,k5,18.004714
source,m9_in,12,l2,k4,18.00152
source,m6_in,1,l2,k5,17.992089
m6_in,m6_q_l2,1,l2,k5,17.992089
m6_q_l2,ss,1,l2,k5,17.992089
source,m5_in,2,l1,k2,17.959888
m5_in,m2_in,2,l1,k2,17.959888
source,m1_in,9,l1,k3,17.955788
source,m9_in,9,l2,k4,17.953081
m9_in,m9_q_l2,9,l2,k4,17.953081
m9_q_l2,ss,9,l2,k4,17.953081
source,m3_in,12,l1,k2,17.950712
source,m1_in,3,l1,k1,17.931298
source,m2_in,6,l2,k3,17.907068
m2_in,m2_q_l2,6,l2,k3,17.907068
m2_q_l2,ss,6,l2,k3,17.907068
source,m7_in,11,l2,k1,17.906769
m7_in,m7_q_l2,11,l2,k1,17.906769
m7_q_l2,ss,11,l2,k1,17.906769
source,m4_in,2,l1,k3,17.902287
m4_in,m3_in,2,l1,k3,17.902287
source,m7_in,10,l1,k3,17.893956
m7_in,m3_in,10,l1,k3,17.893956
source,m8_in,12,l1,k4,17.887529
source,m5_in,7,l1,k4,17.883137
m5_in,m4_in,7,l1,k4,17.883137
source,m3_in,4,l1,k1,17.882547
source,m9_in,1,l2,k1,17.880234
m9_in,m9_q_l2,1,l2,k1,17.880234
m9_q_l2,ss,1,l2,k1,17.880234
source,m8_in,2,l1,k5,17.841008
m8_in,m5_in,2,l1,k5,17.841008
source,m7_in,11,l1,k2,17.818695
m7_in,m2_in,11,l1,k2,17.818695
source,m2_in,1,l1,k3,17.805589
m1_in,m1_q_l1,1,l1,k2,17.80237
m1_q_l1,ss,1,l1,k2,17.80237
source,m9_in,5,l1,k1,17.798711
m9_in,m1_in,5,l1,k1,17.798711
m2_in,m2_q_l1,10,l1,k1,17.790215
m2_q_l1,ss,10,l1,k1,17.790215
source,m10_in,11,l1,k2,17.784005
source,m10_in,9,l2,k2,17.768546
m10_in,m10_q_l2,9,l2,k2,17.768546
m10_q_l2,ss,9,l2,k2,17.768546
source,m8_in,6,l1,k5,17.764318
m8_in,m5_in,6,l1,k5,17.764318
source,m9_in,9,l2,k5,17.760183
m9_in,m9_q_l2,9,l2,k5,17.760183
m9_q_l2,ss,9,l2,k5,17.760183
source,m10_in,7,l1,k2,17.751414
m10_in,m10_q_l1,7,l1,k2,17.751414
m10_q_l1,ss,7,l1,k2,17.751414
source,m4_in,7,l2,k1,17.737263
m4_in,m4_q_l2,7,l2,k1,17.737263
m4_q_l2,ss,7,l2,k1,17.737263
source,m4_in,12,l1,k4,17.733749
source,m10_in,12,l2,k5,17.728281
source,m1_in,7,l2,k1,17.71248
m1_in,m3_in,7,l2,k1,17.71248
source,m6_in,1,l1,k4,17.711276
m6_in,m4_in,1,l1,k4,17.711276
source,m4_in,4,l2,k3,17.707745
m4_in,m4_q_l2,4,l2,k3,17.707745
m4_q_l2,ss,4,l2,k3,17.707745
m3_in,m3_q_l1,6,l1,k5,17.701572
m3_q_l1,ss,6,l1,k5,17.701572
source,m6_in,3,l1,k4,17.69084
m6_in,m4_in,3,l1,k4,17.69084
source,m9_in,1,l1,k2,17.658305
source,m9_in,6,l1,k1,17.634788
source,m2_in,3,l1,k2,17.614286
source,m3_in,8,l1,k5,17.610958
m3_in,m3_q_l1,8,l1,k5,17.610958
m3_q_l1,ss,8,l1,k5,17.610958
source,m8_in,7,l1,k4,17.556904
m8_in,m4_in,7,l1,k4,17.556904
source,m4_in,6,l1,k4,17.555354
source,m3_in,7,l2,k2,17.55533
m3_in,m3_q_l2,7,l2,k2,17.55533
m3_q_l2,ss,7,l2,k2,17.55533
source,m6_in,8,l2,k5,17.54311
m6_in,m6_q_l2,8,l2,k5,17.54311
m6_q_l2,ss,8,l2,k5,17.54311
source,m3_in,2,l2,k2,17.533822
m3_in,m3_q_l2,2,l2,k2,17.533822
m3_q_l2,ss,2,l2,k2,17.533822
source,m7_in,9,l2,k4,17.511512
m7_in,m7_q_l2,9,l2,k4,17.511512
m7_q_l2,ss,9,l2,k4,17.511512
source,m6_in,8,l1,k1,17.49217
m6_in,m1_in,8,l1,k1,17.49217
